id,tweet_text,tweet_created,source,favorite_count,retweet_count
1192134677521469441,RT of maIice Holy shit I can t believe I met my wife s boyfriend Troy in Toronto Ontario Canada he got me a 100 A amp W gift card and all ,2019-11-06 17:40:30,Twitter for iPhone,0,4
1192134676938276865, TheRealKeean spoke with co ,2019-11-06 17:40:30,Twitter for iPad,0,10
1192134675805831168, BradWall306 Sad really Thanks Canada,2019-11-06 17:40:30,Twitter for iPhone,0,0
1192134674841309185,2 Many ISI agents arr ,2019-11-06 17:40:29,Twitter for iPhone,0,454
1192134673675120640,Episode 12 Walking Infirmary is live We talk California Jets Canada Russia and Rage Against the Machine ,2019-11-06 17:40:29,Twitter Web App,1,0
1192134671972233216, BestStephen Lashing out Give your head a shake For many we are talking about their livelihood They have come ,2019-11-06 17:40:29,Twitter for iPhone,0,0
1192134669895995392, ArthurAtkinson0 Here is another comment for you DonMcLeod1977 I m an Albertan born and raised and I will stan ,2019-11-06 17:40:28,Twitter Web App,1,0
1192134668667301888,international spying program the Uranium One scandal US uranium was passed through Canada and the construction ,2019-11-06 17:40:28,Twitter Web App,0,0
1192134668075851776,RT OurCommons The War of 1812 Book of Remembrance commemorates over 1 600 individuals who gave their lives during the conflict while serv ,2019-11-06 17:40:28,Twitter for iPhone,0,7
1192134664766537738,Driverless Vehicles not legal in BC Canada wherever did anyone notice I ve dropped out ,2019-11-06 17:40:27,Twitter for Android,0,0
1192134663977848833,2 Many ISI agents arr ,2019-11-06 17:40:27,Twitter for Android,0,454
1192134662887358464, FarmRanger82 KornkvenJared Where do you buy them in Canada,2019-11-06 17:40:27,Twitter for iPhone,0,0
1192134659926192129, BBC Trump impeachment hearings to go public next week 2019 11 06 172148Z ,2019-11-06 17:40:26,Microsoft PowerApps and Flow,0,0
1192134656411553795,Imagine if an ,2019-11-06 17:40:25,Twitter for iPhone,0,113
1192134648794628096, Microsmallbusi1 scotiabank Any tips for positioning yourself as a thought leader when you re a brand new company StartupChats,2019-11-06 17:40:23,Twitter Web App,2,0
1192134647930609666, sugarbabywanted SugarDaddys I want to be your sugar mummy I do not want sex or nudes First 100 people who reply ,2019-11-06 17:40:23,Twitter for Android,0,0
1192134647876071425,Can someone go with me to Canada next Wednesday please please please I don t wanna go alone,2019-11-06 17:40:23,Twitter for iPhone,1,0
1192134645439025152,eating crepes for you in canada since you couldn t be there kennedisucks ,2019-11-06 17:40:22,Twitter for iPhone,1,0
1192134644633751553,RT veebrigham1 Wow yes Canada so awful known as the nicest country in the world free health care for all abortion is legal weed is leg ,2019-11-06 17:40:22,Twitter for iPhone,0,26
1192134640800284672,RT cblackst As a water crisis in non Indigenous communities in Canada hits the headlines it is worth noting that many First Nations have ,2019-11-06 17:40:21,Twitter for iPhone,0,363
1192134640234123265,Here s how much leave you ,2019-11-06 17:40:21,Twitter Web App,0,1186
1192134633342697472,It s Canada s business to ask anything we please You get paid ,2019-11-06 17:40:20,Twitter for iPhone,0,74
1192134631639773184,2 Many ISI agents arr ,2019-11-06 17:40:19,Twitter Web App,0,454
1192134631258066946,Panel members include Krystal Abotossaway Lead Strategic Diversity Advisor and Partner at TD Canada Darrell Schu ,2019-11-06 17:40:19,Twitter Web App,0,0
1192134630335369216,2 Many ISI agents arr ,2019-11-06 17:40:19,Twitter for Android,0,455
1192134621518954496,RT HighWireTalk The nasal spray doesn t work RT Children cringe at prospect of flu shot after shortage leaves Canada without nasal spra ,2019-11-06 17:40:17,Twitter for iPhone,0,9
1192134621296611328,RT disneyplus Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to MarvelStudios Infinity Saga on Nov ,2019-11-06 17:40:17,Twitter for Android,0,797
1192134620705366018,France ,2019-11-06 17:40:17,Twitter for iPhone,0,1050
1192134618750705664,2 Many ISI agents arr ,2019-11-06 17:40:16,Twitter Web App,0,455
1192134618075369472,RT rmstrades National Skilled Trades amp Technology Week begins NSTTW is a week dedicated to promoting and raising awareness of career op ,2019-11-06 17:40:16,Twitter for iPhone,0,8
1192134615051513856,India 982 ,2019-11-06 17:40:15,Twitter for iPhone,0,41
1192134612253913088,RT AndrewScheer Last night we celebrated Diwali the festival of lights on the Hill We re missing our dear friend Deepak Obhrai Canada ,2019-11-06 17:40:15,Twitter for iPhone,0,7
1192134611515527169,RT jandrewpotter So after an initial year of tight supply largely due to production and retail hiccups that would get worked out in time ,2019-11-06 17:40:14,Twitter for iPhone,0,9
1192134610311950336,RT cathmckenna President Trump s announcement that the US will walk away from the Paris Agreement is disappointing However no one count ,2019-11-06 17:40:14,Twitter for Android,0,327
1192134610047643648, abitchsnapped Nah I m in Canada now,2019-11-06 17:40:14,Twitter Web App,1,0
1192134608818561024, styleIive ,2019-11-06 17:40:14,Twitter for iPhone,0,15
1192134605366689792, NSSTTW onpol ,2019-11-06 17:40:13,Twitter for iPhone,0,29
1192134597665935360,2 Many ISI agents arr ,2019-11-06 17:40:11,Twitter for Android,0,455
1192134596487462915,,2019-11-06 17:40:11,Twitter for Android,0,0
1192134596453793792,RT angus davison We obtained whole genome shotgun sequences of all 845 butterfly species recorded from the United States and Canada htt ,2019-11-06 17:40:11,Twitter Web App,0,261
1192134596168572928,Shout out to YYJ s VIBrewing for taking a well deserved spot on GourmetTraveller s Essential Guide to Canada s ,2019-11-06 17:40:11,Twitter Web App,0,0
1192134595979988994,2 Many ISI agents arr ,2019-11-06 17:40:11,Twitter for Android,0,455
1192134595300511744,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:40:10,Twitter Web App,0,190
1192134593899454464,2 Many ISI agents arr ,2019-11-06 17:40:10,Twitter for Android,0,455
1192134592481775616,2 Many ISI agents arr ,2019-11-06 17:40:10,Twitter for iPhone,0,455
1192134592326586368, nataliesurely as if people like going to the doctor for fun i live in canada with free healthcare and i still ne ,2019-11-06 17:40:10,Twitter for iPad,0,0
1192134591722721280,RT retail recruit If it has not been clear with fordnation and Ontario it surely is crystal that jkenney is implementing Trumpism in ,2019-11-06 17:40:10,Twitter Web App,0,3
1192134591160696832,RT lamphieryeg Canada The World s Boy Scout Nation Led by Skippy McSocks who cares to much about the Climate Emergency he just took ,2019-11-06 17:40:09,Twitter for Android,0,59
1192134588266614785,17 Fr ,2019-11-06 17:40:09,Twitter for Android,0,2540
1192134584734900225,When 1 in 2 people in Canada are at risk of cancer but the homeless are 4 times more likely to get it we need to ,2019-11-06 17:40:08,Twitter for Android,0,0
1192134582826651648,The Yukon Anti Poverty Coalition has calculated the 2019 living wage in Whitehorse at 19 07 per hour ,2019-11-06 17:40:07,Hootsuite Inc.,3,1
1192134581756891136,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:40:07,Twitter for iPhone,0,1263
1192134581694029824,pets ,2019-11-06 17:40:07,Twitter for Android,2,0
1192134581367066624,RT kaisercatcinema Kaiser Cat Cinema x Hussard pt 3 This time we commissioned Hussard to give us his impression of a scene that takes pl ,2019-11-06 17:40:07,Twitter Web App,0,15
1192134580783980544, ,2019-11-06 17:40:07,Twitter Web App,0,5
1192134578900652032,RT Marvel Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novembe ,2019-11-06 17:40:07,Twitter for Android,0,445
1192134577004982272,The IDeA Canada student competition is now open Check out this exciting opportunity for university students acros ,2019-11-06 17:40:06,Hootsuite Inc.,1,1
1192134576648466433,Woodland Scented Candle The scent of pine trees will leave you reminiscing about your favorite Canadian memories ,2019-11-06 17:40:06,Hootsuite Inc.,1,0
1192134576275173378,New to Surrey bodybuilder wins big at his first event in Canada North Delta Reporter bodybuilding workout ,2019-11-06 17:40:06,IFTTT,0,0
1192134573821497344,Q8 How can entrepreneurs find their competitive advantage in a saturated market Scotiabank StartupChats ,2019-11-06 17:40:05,Hootsuite Inc.,1,0
1192134573779386368, CasualO18693515 FrontBurnerCBC CBCNews markusoff Really When times were good it was it s OUR oil so bug off ,2019-11-06 17:40:05,Twitter for iPad,0,0
1192134571351007232,Interested in being a guest on StartupChats Email hello startupcan ca and tell us your areas of interest amp expertise ,2019-11-06 17:40:05,Hootsuite Inc.,0,0
1192134569862008835,RT KevinFrankish Don t be fooled by call display Be cynical of any call that 1 Asks you to withdraw cash 2 Intimidates or scares you ,2019-11-06 17:40:04,Twitter for iPhone,0,88
1192134567341297669,If you are in the mood for some movement you could join one of my retreats I offer at the beginning of 2020 in Nor ,2019-11-06 17:40:04,Instagram,0,0
1192134564560461825,Canada had never been more united tha ,2019-11-06 17:40:03,Twitter for Android,0,66
1192134560240111616,You HAVE a principled alternative ,2019-11-06 17:40:02,Twitter Web App,0,8
1192134553449779200,RT Microsmallbusi1 Startup Canada scotiabank A7 Domain amp Industry knowledge is key differentiator It helps in articulating the though ,2019-11-06 17:40:00,Twitter Web App,0,1
1192134551927218176, johnhartness scalzi Richard Kadrey HunterFaith DBJacksonAuthor marimancusi Well then guess I d better start ,2019-11-06 17:40:00,Twitter for Android,0,0
1192134550920417285,2 Many ISI agents arr ,2019-11-06 17:40:00,Twitter for Android,0,455
1192134550408835072,Winter will be here before we know it Make the most of the season with these awesome things to do in Sault Ste Mar ,2019-11-06 17:40:00,TweetDeck,0,0
1192134548173271041,This is the guy chopping the Yoruba girls in the Canada ,2019-11-06 17:39:59,Twitter for iPhone,0,0
1192134547850366976,god it s so cold outside it s officially in the negatives thanks canada ,2019-11-06 17:39:59,Twitter for iPhone,1,0
1192134542846578689, CBCToronto November is T1D awareness month and many of us have no insurance Many are rationing insulin and natio ,2019-11-06 17:39:58,Twitter for Android,0,0
1192134541185556480, SHARE THE archbalt ARCHDIOCESE OF BALTIMORE IN MARYLAND U S A WITH THE ArchOttawa ARCHDIOCESE ,2019-11-06 17:39:58,Twitter Web App,0,0
1192134540778557440,RT HotshotDannyD TODAY marks day 1 of CWECanada s 31 day Juice Is On The Loose across Canada tour The numbers are in and we will cove ,2019-11-06 17:39:57,Twitter for Android,0,5
1192134540262641664, DevonRowcliffe 1 No 2 I didn t realize that was your premise 3 Ensuring that the issues that underlay a ve ,2019-11-06 17:39:57,Twitter Web App,0,0
1192134540224917504,RT PeterBrannen1 Sometimes I remember that there s a gigantic almost perfectly circular 280 mile diameter arc in Canada and that no one ,2019-11-06 17:39:57,Twitter for iPhone,0,298
1192134539386208257, ottawariverview ottawa ontario canada sunset em Lake Ottawa ,2019-11-06 17:39:57,Instagram,0,0
1192134539231019014,RT CanadianPain With the estimated direct and indirect costs of ChronicPain totalling 56 to 60 billion per year we need more Awarene ,2019-11-06 17:39:57,Twitter Web App,0,7
1192134535707811842,RT jillguerra On improving Canada s food system It s not about bringing indigenous knowledge into a western model it s about bringing ,2019-11-06 17:39:56,Twitter for iPhone,0,5
1192134535573430272,Indigenous leaders must do more to help Oppenheimer Park homeless advocate says CBC News ,2019-11-06 17:39:56,Twitter Web Client,0,0
1192134535363710976,2 Many ISI agents arr ,2019-11-06 17:39:56,Twitter for Android,0,455
1192134530229886976,2 Many ISI agents arr ,2019-11-06 17:39:55,Twitter Web App,0,455
1192134530137608192,2 Many ISI agents arr ,2019-11-06 17:39:55,Twitter for Android,0,455
1192134519425511424, MarkSZaidEsq realDonaldTrump Who s stopping you from moving to Canada If you want to leave then go ahead nobody stopping you ,2019-11-06 17:39:52,Twitter for Android,0,0
1192134512991358976,RT Avengers Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novem ,2019-11-06 17:39:51,Twitter for Android,0,1565
1192134512748253184,RT cbcbooks Calling all Grades 7 to 12 students in Canada The First Page student writing challenge is now open Judged by KelleyArmstro ,2019-11-06 17:39:51,Twitter Web App,0,23
1192134511628296194, yourbiebernews so people in the USA and Canada get to see Biebs commercial on TV ,2019-11-06 17:39:51,Twitter Web App,0,0
1192134511397670913,Crayon is Bigger ,2019-11-06 17:39:50,Twitter for Android,0,2312
1192134509875093506,RT em n2019 15 Canadan children sued their government for failing to act on climate change Surely our Aussie kids have the right to do t ,2019-11-06 17:39:50,Twitter for Android,0,31
1192134508822323200, t ,2019-11-06 17:39:50,Twitter for iPhone,0,4
1192134507991728129,American foot ,2019-11-06 17:39:50,Twitter for iPhone,0,3
1192134504191864833,RT EXORadioproject The Amazon link for OBSESSION has arrived though it is currently SOLD OUT ask them to restock USA Puerto Rico Canad ,2019-11-06 17:39:49,Twitter for iPhone,0,109
1192134503436898307,RT AntonyHookMEP A crucial factor for Trudeau s surprise win from 3rd place in Canada in 2015 was the press perceived him and his campaig ,2019-11-06 17:39:49,Twitter for Android,0,15
1192134501020905472,do ur job clico the article click ,2019-11-06 17:39:48,Twitter for iPhone,0,188
1192134495236788224,2 Many ISI agents arr ,2019-11-06 17:39:47,Twitter Web App,0,455
1192134490837012480,2 Many ISI agents arr ,2019-11-06 17:39:46,Twitter for Android,0,455
1192134488110718977,2 Many ISI agents arr ,2019-11-06 17:39:45,Twitter for Android,0,455
1192134484222763009,Canada Revenue will never tell you to use bitcoin ,2019-11-06 17:39:44,Twitter for Android,0,0
1192134482935140352,RT AnnaCampbelloz You can feel the love Amazon reviewer says about THE HIGHLANDER S DEFIANT CAPTIVE 4 6 on Amazon HistoricalRoman ,2019-11-06 17:39:44,Twitter for iPad,0,27
1192134481114804224,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:39:43,Twitter for iPhone,0,1263
1192134478426181632,RT Starbucks Turn on your cheer the holidays are back tomorrow Nov 7 Purchase a handcrafted holiday beverage and get a Reusable R ,2019-11-06 17:39:43,Twitter for iPhone,0,752
1192134478262439936,India 982 ,2019-11-06 17:39:43,Twitter for iPhone,0,41
1192134477968859138,Now you know are we going to push our government for a fair ele ,2019-11-06 17:39:42,Twitter for Android,0,12
1192134474517139456,RT LenardMonkman1 OPINION As a Crown prosecutor I saw how our justice system traumatizes Indigenous people CBC News ,2019-11-06 17:39:42,Twitter for iPhone,0,119
1192134468439461888,2 Many ISI agents arr ,2019-11-06 17:39:40,Twitter Web App,0,456
1192134467231596544, mapleleafs1634 joe warmington that s what trudeau s plan for Canada is though ,2019-11-06 17:39:40,Twitter Web App,1,0
1192134467118419968,RT ntipresident November 7 was first declared International Inuit Day by the Inuit Circumpolar Council in 2006 It is intended to encou ,2019-11-06 17:39:40,Twitter for iPhone,0,6
1192134465566494720,So Burna is performing at the Apollo today too bad I barely go for shows But I am impressed how some of my collea ,2019-11-06 17:39:40,Twitter Web App,0,0
1192134463326580736,RT OnIcePerspectvs Thanks to SkateCanada I got to film rehearsals for the exhibition gala at the 2019 Skate Canada International Here ,2019-11-06 17:39:39,Twitter for Android,0,179
1192134462701617152,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:39:39,Twitter for iPhone,0,1263
1192134461980209152,2 out of the last 24 have been available here ,2019-11-06 17:39:39,TweetDeck,0,0
1192134457484042240,The Nedco Chili Day Cook Off is coming soon at a participating branch near you Wed Nov 20 from 10pm to 4pm Fol ,2019-11-06 17:39:38,Twitter Web App,0,0
1192134454388514817,RT LethalWeaponCDA Sad what happened to Americans in Mexico I believe realDonaldTrump when he says it s war w drug gangs DJT protect ,2019-11-06 17:39:37,Twitter for Android,0,5
1192134454250074113,2 Many ISI agents arr ,2019-11-06 17:39:37,Twitter for Android,0,456
1192134445740044288,RT rankandfileca Today the Supreme Court begins a hearing to determine whether Uber drivers are independent contractors or employees ,2019-11-06 17:39:35,Twitter for Android,0,14
1192134444196548609,RT globalnews In Canada it has been banned in paint and gasoline tin cans and toys Today drinking water and food are the leading sour ,2019-11-06 17:39:34,Twitter for iPhone,0,73
1192134437112172544, DebatingHipHop Man I need to come to Canada Seems like every hip hop account I follow the owner is from there an ,2019-11-06 17:39:33,Twitter for iPhone,0,0
1192134436168581120,RT KatePorterCBC Thanks to amkfoote for figuring out just how many delays transit riders have faced since the launch of LRT ,2019-11-06 17:39:33,Twitter for iPad,0,9
1192134433454927873,,2019-11-06 17:39:32,Twitter Web App,0,0
1192134433375047680,Imagine if an ,2019-11-06 17:39:32,Twitter Web App,0,113
1192134430497882115,RT MindofSari A6 The more evident your competitive advantage is the easier it is to explain to all stakeholders and a good competitive ,2019-11-06 17:39:31,Twitter Web App,0,1
1192134429696770051,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:39:31,Twitter for iPhone,0,1263
1192134428920672256,RT RecycleMB Some of the RecycleEverywhere team had the opportunity to tour the new Canada Fibres Material Recycling Facility in Winnipe ,2019-11-06 17:39:31,Twitter for Android,0,2
1192134427846963200,RT christineeboyle Vancouver IAFF18 Firefighters raise money each year for healthy food amp snacksforkids so that no kid in Vancouver g ,2019-11-06 17:39:31,Twitter for iPhone,0,6
1192134417361321985,RT jamesBowen2015 A8 there is always an under served element it might be speed innovation customer service risk startupcanada start ,2019-11-06 17:39:28,Twitter Web App,0,1
1192134415599562752,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:39:28,Twitter Web App,0,176
1192134414093967361,RT franbulwer WISE16 se16 SE1 SE16 Port of London Study Group next meeting Monday 11 11 19 SouthwarkLibs Canada Water Library 11 13 ,2019-11-06 17:39:27,Twitter for Android,0,2
1192134413250957312, a feat that hasn t been achieved this early in the season Nov 05 ,2019-11-06 17:39:27,Twitter for iPad,0,167
1192134413116592130,Imagine if an ,2019-11-06 17:39:27,Twitter for iPhone,0,113
1192134410943881222, waahhxit ,2019-11-06 17:39:27,Twitter for iPad,0,9
1192134408247095297,17 Fr ,2019-11-06 17:39:26,Twitter for iPhone,0,2540
1192134406619770882,RT MindofSari kaseybayne Couldn t agree more Clear messaging means less work explaining startupchats,2019-11-06 17:39:25,Twitter Web App,0,1
1192134401800495106,RT ArleneDickinson Canada is not perfect but it s an amazing country Separating from it makes no sense we re stronger as a country tog ,2019-11-06 17:39:24,Twitter for iPhone,0,69
1192134398612844545,Canada does have so ,2019-11-06 17:39:24,Twitter for Android,0,32
1192134398059020288, Alberta gives 28 billion a year to Canada it loses 10 billion a year shippi ,2019-11-06 17:39:23,Twitter for iPhone,0,3
1192134395429343236,There are three different types of competitive advantages Canadian entrepreneurs amp smallbusiness startups can leve ,2019-11-06 17:39:23,Twitter Web App,0,2
1192134394317877248,Build another wall is my ,2019-11-06 17:39:23,Twitter Web App,0,1
1192134394120744962, redroxxie Canada or the US ,2019-11-06 17:39:23,Twitter Web App,0,0
1192134393911009286,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:39:22,Twitter for iPhone,0,176
1192134391696437248,DOO 1 ,2019-11-06 17:39:22,Twitter for Android,0,46
1192134390572175360, cassaleigh KrisRHoyt reneewooding99 DrunkestLibrary Remind me how many times this has happened in Canada I th ,2019-11-06 17:39:22,Twitter Web Client,0,0
1192134384327036935,RT SpencerFernando Seriously how easily is Canada letting ourselves get played here China detains our Citizens bans our exports then ,2019-11-06 17:39:20,Twitter for Android,0,282
1192134382548668416,RT MindofSari A7 I believe this depends on your industry it could be knowledge based it could be tech based it could be legally prote ,2019-11-06 17:39:20,Twitter Web App,0,2
1192134381625757696,RT CBCNews Vancouver s transit authority has been ordered to stop random drug testing of a SkyTrain attendant who tested positive for can ,2019-11-06 17:39:20,Twitter for iPhone,0,9
1192134380241801216,Oddly the federal government doesn t have the same expectations of Quebec Ontario and Atlantic Canada to transiti ,2019-11-06 17:39:19,Twitter for iPad,5,3
1192134379042230272,An extremely important read on Holocausteducationweek ,2019-11-06 17:39:19,Twitter Web App,0,0
1192134377926516740,RT fadeinsoftware Please do not put yourselves in a situation like Canada where you can just skip willy nilly off to the doctor raising ,2019-11-06 17:39:19,Twitter for Android,0,183
1192134375808360450,RT RepMGS We should be leading this charge not missing in action ,2019-11-06 17:39:18,Twitter for iPad,0,18
1192134369336582144,Our deeds should speak for our brand When our USP is highlighted the customer wouldn t bother loo ,2019-11-06 17:39:17,Twitter Web App,0,1
1192134369298853888,ARC is based out of Saint John ,2019-11-06 17:39:17,Twitter for Android,0,0
1192134367688175616, Jennbee76 Melanie05689787 KayScott03 TheAshleysRR So in conclusion the way the legality was handled is complete ,2019-11-06 17:39:16,Twitter for Android,0,0
1192134362654896128,RT HotshotDannyD TODAY marks day 1 of CWECanada s 31 day Juice Is On The Loose across Canada tour The numbers are in and we will cove ,2019-11-06 17:39:15,Twitter for Android,0,5
1192134361862168576,RT OnIcePerspectvs Alexandra Trusova is unstoppable Thank you to SkateCanada for having me at the 2019 Skate Canada International I h ,2019-11-06 17:39:15,Twitter for Android,0,238
1192134361669390336,Here s how much leave you ,2019-11-06 17:39:15,Twitter for Android,0,1186
1192134360297816064, canada canadian news,2019-11-06 17:39:14,Zapier.com,1,0
1192134357802258433,Best columnist in Canada goes behind paywall I knew it was too good to last ,2019-11-06 17:39:14,Twitter Web App,0,0
1192134349937926144, paul sullivan This was an interesting read Is this relevant Ignore the Trudeau part the data inside was very ,2019-11-06 17:39:12,Twitter for iPhone,0,0
1192134339959627778, Immigrants of Canada s past were settlers and pionee ,2019-11-06 17:39:10,Twitter for Android,0,203
1192134339078832128,RT kaseybayne A7 Product features easy of use customer service and experience love this one how your clients buy your own experti ,2019-11-06 17:39:09,Twitter Web App,0,2
1192134338579582976, globalnews Canada has ignored the west since the start of federation Either start representing the west or be pre ,2019-11-06 17:39:09,Twitter for Android,0,0
1192134335106674690,The land locking of Canadian energy has created a huge transfer of wealth from ,2019-11-06 17:39:08,Twitter for iPhone,0,923
1192134334578335744,Scammers spoofing more than a dozen federal government departments to defraud Canadians ,2019-11-06 17:39:08,Twitter Web App,0,0
1192134334255222784, Vancouver fentanyl trafficker with 69 prior convictions gets nine years in jail ,2019-11-06 17:39:08,Twitter Web Client,0,0
1192134333630472198,BBC News Trump impeachment hearings to go public next week ,2019-11-06 17:39:08,Twitter Web Client,0,0
1192134333034893313,RT Avengers Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novem ,2019-11-06 17:39:08,Twitter for Android,0,1565
1192134332028076032,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:39:08,Twitter for Android,0,1263
1192134330971303936, PhilCollen It ,2019-11-06 17:39:07,Twitter for Android,0,1
1192134325120012288,Bad ne ,2019-11-06 17:39:06,Twitter for iPhone,0,56
1192134322595057664,Top prizes include 10 000 000 bribes for witnesses a free trip to Canada unlimited hookers and blow include ,2019-11-06 17:39:05,Twitter for iPad,0,272
1192134320795901953,RT Lordbrexit Are there any out there wanting s simple free trade deal like Japan or Canada With the option to walk away with a clean b ,2019-11-06 17:39:05,Twitter for Android,0,14
1192134318967205888,Are you or your students interested in the history and culture of Atlantic Canada If so consider the MA in Atlant ,2019-11-06 17:39:05,Twitter Web App,1,0
1192134317343936515,17 Fr ,2019-11-06 17:39:04,Twitter for Android,0,2540
1192134315447947266, Skills Canada ,2019-11-06 17:39:04,Twitter for iPhone,0,6
1192134311300018177,A 26 year old Deborah ,2019-11-06 17:39:03,Twitter for Android,0,10
1192134302101909505,RT UpSpireMe philipbstark umbernhard MarilynRMarks1 mattblaze TheBradBlog Canada just held a federal election All ballots are ha ,2019-11-06 17:39:01,Twitter for Android,0,52
1192134298658312192,The Canadian Down Syndrome Society has launched a campaign to help Google improve its voice recognition technology ,2019-11-06 17:39:00,TweetDeck,2,3
1192134296158507008,India 982 ,2019-11-06 17:38:59,Twitter Web App,0,41
1192134295155920896,2 Many ISI agents arr ,2019-11-06 17:38:59,Twitter Web App,0,457
1192134295109824512,2 Many ISI a ,2019-11-06 17:38:59,Facebook,0,0
1192134294782840832,RT PrivacyPrivee News release Canada s access to information and privacy guardians urge governments to modernize legislation to better p ,2019-11-06 17:38:59,Twitter Web App,0,17
1192134292148604928,A 26 year old Deborah ,2019-11-06 17:38:58,Twitter for iPhone,0,10
1192134292102451200,Abdullahi Ahmed Abdullahi s charge of armed robbery in ,2019-11-06 17:38:58,Twitter for Android,0,62
1192134288306843648, BillTufts Ditto This is why I will always stand with Western Canada ,2019-11-06 17:38:57,Twitter for Android,2,0
1192134286989807616, Canada Dave probably have to ask my friends phoenix699969 care to answer lol,2019-11-06 17:38:57,Twitter for Android,1,0
1192134285798625280,,2019-11-06 17:38:57,Twitter Web App,0,12
1192134284271861760,RT jamestrumell Canada termed as the growing political capital of radical Sikh s as Trudeau s soft approach to the activities of pro K ,2019-11-06 17:38:56,Twitter Web App,0,119
1192134283680452609,RT cravecreative TomTSEC Because nothing says Welcome to Canada like shoving 400 new immigrants into the same building like a bunch of ,2019-11-06 17:38:56,Twitter Web App,0,15
1192134282418020352,2 Many ISI agents arr ,2019-11-06 17:38:56,Twitter for Android,0,457
1192134280626851840,2 Many ISI agents arr ,2019-11-06 17:38:55,Twitter for Android,0,457
1192134280182476801,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:38:55,Twitter for iPhone,0,190
1192134276407541761,Or in the case of Canada just packing up and leaving together like EnCana did last week I m sure there s a big b ,2019-11-06 17:38:54,Twitter for iPhone,4,0
1192134273530245121,BBC News Jeffrey Epstein ABC stopped report amid Palace threats ,2019-11-06 17:38:54,Twitter for Android,0,0
1192134272083210247,RT RSMorrison Startup Canada scotiabank A7 Types of Competitive Advantage are Cost Product Niche amp Sustainable Advantages Scotiabank ,2019-11-06 17:38:53,Twitter Web App,0,2
1192134271965618176,Imagine if an ,2019-11-06 17:38:53,Twitter for iPhone,0,113
1192134267087667200,RT Avengers Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novem ,2019-11-06 17:38:52,Twitter for Android,0,1565
1192134266752077824,2 Many ISI agents arr ,2019-11-06 17:38:52,Twitter for Android,0,457
1192134255922597889,If it has not been clear with fordnation and Ontario it surely is crystal that jkenney is implementing Trumpism ,2019-11-06 17:38:50,Twitter Web App,3,3
1192134255809376256,2 Many ISI agents arr ,2019-11-06 17:38:50,Twitter for Android,0,457
1192134255788191744,RT RVon1984 thesassymoon Narda56325571 peterdowningAB CPC HQ They didn t Scheer won the popular vote and people didn t even want to ,2019-11-06 17:38:50,Twitter Web App,0,1
1192134255746469889,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:38:50,Twitter for Android,0,1263
1192134249232654336,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:38:48,Twitter for iPhone,0,43
1192134247537995776,2 Many ISI agents arr ,2019-11-06 17:38:48,Twitter Web App,0,457
1192134246971785216, CitFrClimACTION my bijutsu WBrettWilson This clown again What industry do you think pays for healthcare educat ,2019-11-06 17:38:47,Twitter for iPhone,0,0
1192134245004660736,RT EXORadioproject The Amazon link for OBSESSION has arrived though it is currently SOLD OUT ask them to restock USA Puerto Rico Canad ,2019-11-06 17:38:47,Twitter for Android,0,109
1192134242106408960,RT SeanWood4Greens Besides yourself ElizabethMay not a person on this warming planet knows all of the work you have done in your lifet ,2019-11-06 17:38:46,Twitter for Android,0,3
1192134242005856257,RT fadeinsoftware Please do not put yourselves in a situation like Canada where you can just skip willy nilly off to the doctor raising ,2019-11-06 17:38:46,Twitter for iPhone,0,183
1192134241158602752,There are some cool lessons to learn from one of Canada s greatest players Eli Pasquale Check out Mike Grange s ,2019-11-06 17:38:46,Twitter Web App,0,0
